Time	VX10	VY10	VZ10	Alpha01	DynPres01	CLift01	CDrag01	CNorm01	CTang01	Pitch01	AxInd01	TanInd01	ForcN01	ForcT01	ReNum01	Alpha02	DynPres02	CLift02	CDrag02	CNorm02	CTang02	Pitch02	AxInd02	TanInd02	ForcN02	ForcT02	ReNum02	Alpha03	DynPres03	CLift03	CDrag03	CNorm03	CTang03	Pitch03	AxInd03	TanInd03	ForcN03	ForcT03	ReNum03	Alpha04	DynPres04	CLift04	CDrag04	CNorm04	CTang04	Pitch04	AxInd04	TanInd04	ForcN04	ForcT04	ReNum04	Alpha05	DynPres05	CLift05	CDrag05	CNorm05	CTang05	Pitch05	AxInd05	TanInd05	ForcN05	ForcT05	ReNum05	Alpha06	DynPres06	CLift06	CDrag06	CNorm06	CTang06	Pitch06	AxInd06	TanInd06	ForcN06	ForcT06	ReNum06	Alpha07	DynPres07	CLift07	CDrag07	CNorm07	CTang07	Pitch07	AxInd07	TanInd07	ForcN07	ForcT07	ReNum07	Alpha08	DynPres08	CLift08	CDrag08	CNorm08	CTang08	Pitch08	AxInd08	TanInd08	ForcN08	ForcT08	ReNum08	Alpha09	DynPres09	CLift09	CDrag09	CNorm09	CTang09	Pitch09	AxInd09	TanInd09	ForcN09	ForcT09	ReNum09	Alpha10	DynPres10	CLift10	CDrag10	CNorm10	CTang10	Pitch10	AxInd10	TanInd10	ForcN10	ForcT10	ReNum10
(sec)	 (m/sec)	 (m/sec)	 (m/sec)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)	(deg)	(Pa)	(-)	(-)	(-)	(-)	(deg)	(-)	(-)	(N)	(N)	(x10^6)
     0.036	 5.82947E+00	-4.40057E+00	-5.69962E-01	 2.11687E+01	 4.57865E+01	 1.10541E+00	 2.21892E-01	 1.11094E+00	 1.92260E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.39484E+01	 1.40710E+01	 5.07338E-01	 1.17861E+01	 1.43376E+02	 1.54679E+00	 3.15070E-02	 1.52062E+00	 2.85102E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.81750E+02	 7.45423E+01	 1.09217E+00	 8.35963E+00	 3.01141E+02	 1.32747E+00	 1.77782E-02	 1.31595E+00	 1.75407E-01	 3.66000E+00	-0.00000E+00	 0.00000E+00	 5.64482E+02	 1.12306E+02	 1.73431E+00	 7.36280E+00	 5.20422E+02	 1.21888E+00	 1.71385E-02	 1.21103E+00	 1.39204E-01	 2.73000E+00	-0.00000E+00	 0.00000E+00	 8.84778E+02	 1.44686E+02	 2.23810E+00	 7.48353E+00	 8.00786E+02	 1.12441E+00	 2.00636E-02	 1.11744E+00	 1.26552E-01	 1.64001E+00	-0.00000E+00	 0.00000E+00	 1.18150E+03	 1.68179E+02	 2.60336E+00	 7.48997E+00	 1.13182E+03	 1.04113E+00	 1.68821E-02	 1.03445E+00	 1.18977E-01	 5.90010E-01	-0.00000E+00	 0.00000E+00	 1.43496E+03	 1.80031E+02	 2.86599E+00	 7.42922E+00	 1.51392E+03	 9.63092E-01	 1.34361E-02	 9.56745E-01	 1.11206E-01	-2.69991E-01	-0.00000E+00	 0.00000E+00	 1.61255E+03	 1.79735E+02	 3.00559E+00	 7.17990E+00	 1.95670E+03	 8.81683E-01	 1.27140E-02	 8.76359E-01	 9.75831E-02	-7.69993E-01	-0.00000E+00	 0.00000E+00	 1.67324E+03	 1.63584E+02	 2.99226E+00	 6.74229E+00	 2.46610E+03	 7.95330E-01	 1.36249E-02	 7.91429E-01	 7.98441E-02	-9.19998E-01	-0.00000E+00	 0.00000E+00	 1.59989E+03	 1.35495E+02	 2.82177E+00	 5.91794E+00	 3.04393E+03	 7.34189E-01	 8.35385E-03	 7.31138E-01	 6.73885E-02	-9.70004E-01	-0.00000E+00	 0.00000E+00	 1.38145E+03	 1.03775E+02	 2.37410E+00
     0.040	 5.86086E+00	-4.40624E+00	-6.02320E-01	 2.11105E+01	 4.56573E+01	 1.10855E+00	 2.21809E-01	 1.11404E+00	 1.92340E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.39477E+01	 1.40479E+01	 5.06622E-01	 1.18060E+01	 1.43233E+02	 1.54873E+00	 3.18852E-02	 1.52250E+00	 2.85658E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.81813E+02	 7.45981E+01	 1.09163E+00	 8.38863E+00	 3.00916E+02	 1.32826E+00	 1.81371E-02	 1.31669E+00	 1.75832E-01	 3.66000E+00	-0.00000E+00	 0.00000E+00	 5.64367E+02	 1.12427E+02	 1.73366E+00	 7.41152E+00	 5.20146E+02	 1.22142E+00	 1.76215E-02	 1.21349E+00	 1.40083E-01	 2.73001E+00	-0.00000E+00	 0.00000E+00	 8.86084E+02	 1.45340E+02	 2.23751E+00	 7.56620E+00	 8.00374E+02	 1.12992E+00	 2.07717E-02	 1.12282E+00	 1.28188E-01	 1.64001E+00	-0.00000E+00	 0.00000E+00	 1.18654E+03	 1.69991E+02	 2.60269E+00	 7.56429E+00	 1.13094E+03	 1.04703E+00	 1.75484E-02	 1.04023E+00	 1.20434E-01	 5.90015E-01	-0.00000E+00	 0.00000E+00	 1.44184E+03	 1.81996E+02	 2.86487E+00	 7.46629E+00	 1.51282E+03	 9.66269E-01	 1.37973E-02	 9.59869E-01	 1.11879E-01	-2.69985E-01	-0.00000E+00	 0.00000E+00	 1.61665E+03	 1.80714E+02	 3.00450E+00	 7.17839E+00	 1.95680E+03	 8.81713E-01	 1.27919E-02	 8.76401E-01	 9.74863E-02	-7.69988E-01	-0.00000E+00	 0.00000E+00	 1.67340E+03	 1.63406E+02	 2.99234E+00	 6.70858E+00	 2.46899E+03	 7.93061E-01	 1.33969E-02	 7.89196E-01	 7.93399E-02	-9.19995E-01	-0.00000E+00	 0.00000E+00	 1.59724E+03	 1.34708E+02	 2.82343E+00	 5.87866E+00	 3.04490E+03	 7.32213E-01	 8.11546E-03	 7.29193E-01	 6.69220E-02	-9.70005E-01	-0.00000E+00	 0.00000E+00	 1.37820E+03	 1.02990E+02	 2.37448E+00
     0.044	 5.89909E+00	-4.41523E+00	-6.33928E-01	 2.10509E+01	 4.55382E+01	 1.09722E+00	 2.17370E-01	 1.10208E+00	 1.91256E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.32253E+01	 1.39090E+01	 5.05960E-01	 1.18247E+01	 1.43104E+02	 1.54796E+00	 3.21276E-02	 1.52170E+00	 2.85759E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.81409E+02	 7.45389E+01	 1.09113E+00	 8.41629E+00	 3.00704E+02	 1.32834E+00	 1.84447E-02	 1.31674E+00	 1.76176E-01	 3.66001E+00	-0.00000E+00	 0.00000E+00	 5.63980E+02	 1.12498E+02	 1.73305E+00	 7.45821E+00	 5.19873E+02	 1.22401E+00	 1.80383E-02	 1.21600E+00	 1.40995E-01	 2.73001E+00	-0.00000E+00	 0.00000E+00	 8.87432E+02	 1.46021E+02	 2.23692E+00	 7.64676E+00	 7.99965E+02	 1.13562E+00	 2.14063E-02	 1.12837E+00	 1.29896E-01	 1.64002E+00	-0.00000E+00	 0.00000E+00	 1.19176E+03	 1.71882E+02	 2.60203E+00	 7.64223E+00	 1.13003E+03	 1.05335E+00	 1.82376E-02	 1.04642E+00	 1.22007E-01	 5.90020E-01	-0.00000E+00	 0.00000E+00	 1.44925E+03	 1.84119E+02	 2.86372E+00	 7.50751E+00	 1.51169E+03	 9.69840E-01	 1.41921E-02	 9.63380E-01	 1.12645E-01	-2.69979E-01	-0.00000E+00	 0.00000E+00	 1.62135E+03	 1.81839E+02	 3.00338E+00	 7.18093E+00	 1.95694E+03	 8.82031E-01	 1.29092E-02	 8.76727E-01	 9.74486E-02	-7.69983E-01	-0.00000E+00	 0.00000E+00	 1.67413E+03	 1.63337E+02	 2.99244E+00	 6.67978E+00	 2.47156E+03	 7.91439E-01	 1.32404E-02	 7.87607E-01	 7.89099E-02	-9.19991E-01	-0.00000E+00	 0.00000E+00	 1.59567E+03	 1.34030E+02	 2.82490E+00	 5.84499E+00	 3.04560E+03	 7.30643E-01	 7.91943E-03	 7.27651E-01	 6.65285E-02	-9.70004E-01	-0.00000E+00	 0.00000E+00	 1.37560E+03	 1.02321E+02	 2.37476E+00
     0.048	 5.94502E+00	-4.42768E+00	-6.65091E-01	 2.09882E+01	 4.54248E+01	 1.09681E+00	 2.16166E-01	 1.10146E+00	 1.91025E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.30638E+01	 1.38605E+01	 5.05330E-01	 1.18219E+01	 1.42979E+02	 1.58185E+00	 3.29530E-02	 1.55505E+00	 2.91820E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.87327E+02	 7.60678E+01	 1.09065E+00	 8.44156E+00	 3.00520E+02	 1.32974E+00	 1.86974E-02	 1.31808E+00	 1.76712E-01	 3.66001E+00	-0.00000E+00	 0.00000E+00	 5.64200E+02	 1.12697E+02	 1.73252E+00	 7.50277E+00	 5.19620E+02	 1.22645E+00	 1.83909E-02	 1.21835E+00	 1.41910E-01	 2.73001E+00	-0.00000E+00	 0.00000E+00	 8.88696E+02	 1.46703E+02	 2.23638E+00	 7.72521E+00	 7.99594E+02	 1.14114E+00	 2.19705E-02	 1.13373E+00	 1.31623E-01	 1.64002E+00	-0.00000E+00	 0.00000E+00	 1.19684E+03	 1.73795E+02	 2.60142E+00	 7.72352E+00	 1.12913E+03	 1.06008E+00	 1.89467E-02	 1.05301E+00	 1.23693E-01	 5.90027E-01	-0.00000E+00	 0.00000E+00	 1.45719E+03	 1.86402E+02	 2.86258E+00	 7.55273E+00	 1.51052E+03	 9.73701E-01	 1.46151E-02	 9.67175E-01	 1.13494E-01	-2.69972E-01	-0.00000E+00	 0.00000E+00	 1.62648E+03	 1.83095E+02	 3.00222E+00	 7.18769E+00	 1.95708E+03	 8.82618E-01	 1.30629E-02	 8.77317E-01	 9.74730E-02	-7.69976E-01	-0.00000E+00	 0.00000E+00	 1.67538E+03	 1.63381E+02	 2.99255E+00	 6.66591E+00	 2.47162E+03	 7.90787E-01	 1.32663E-02	 7.86981E-01	 7.86178E-02	-9.19987E-01	-0.00000E+00	 0.00000E+00	 1.59444E+03	 1.33463E+02	 2.82493E+00	 5.81791E+00	 3.04605E+03	 7.29425E-01	 7.78763E-03	 7.26457E-01	 6.61924E-02	-9.70003E-01	-0.00000E+00	 0.00000E+00	 1.37354E+03	 1.01739E+02	 2.37493E+00
     0.052	 5.98518E+00	-4.49378E+00	-6.71166E-01	 2.09237E+01	 4.53217E+01	 1.09052E+00	 2.13197E-01	 1.09475E+00	 1.90313E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.26187E+01	 1.37668E+01	 5.04756E-01	 1.18020E+01	 1.42863E+02	 1.58534E+00	 3.23123E-02	 1.55843E+00	 2.92621E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.87717E+02	 7.62031E+01	 1.09022E+00	 8.46534E+00	 3.00345E+02	 1.32993E+00	 1.88976E-02	 1.31823E+00	 1.77089E-01	 3.66001E+00	-0.00000E+00	 0.00000E+00	 5.63923E+02	 1.12798E+02	 1.73201E+00	 7.54462E+00	 5.19388E+02	 1.22896E+00	 1.86737E-02	 1.22077E+00	 1.42848E-01	 2.73002E+00	-0.00000E+00	 0.00000E+00	 8.90038E+02	 1.47410E+02	 2.23588E+00	 7.80063E+00	 7.99251E+02	 1.14671E+00	 2.24580E-02	 1.13915E+00	 1.33389E-01	 1.64003E+00	-0.00000E+00	 0.00000E+00	 1.20200E+03	 1.75754E+02	 2.60087E+00	 7.80813E+00	 1.12821E+03	 1.06713E+00	 1.96761E-02	 1.05991E+00	 1.25482E-01	 5.90036E-01	-0.00000E+00	 0.00000E+00	 1.46553E+03	 1.88826E+02	 2.86141E+00	 7.60190E+00	 1.50931E+03	 9.77838E-01	 1.50647E-02	 9.71237E-01	 1.14425E-01	-2.69962E-01	-0.00000E+00	 0.00000E+00	 1.63201E+03	 1.84481E+02	 3.00101E+00	 7.19894E+00	 1.95719E+03	 8.83496E-01	 1.32530E-02	 8.78192E-01	 9.75666E-02	-7.69966E-01	-0.00000E+00	 0.00000E+00	 1.67715E+03	 1.63547E+02	 2.99264E+00	 6.65644E+00	 2.47153E+03	 7.91087E-01	 1.33127E-02	 7.87298E-01	 7.84763E-02	-9.19978E-01	-0.00000E+00	 0.00000E+00	 1.59501E+03	 1.33162E+02	 2.82488E+00	 5.79688E+00	 3.04253E+03	 7.28487E-01	 7.71172E-03	 7.25541E-01	 6.59065E-02	-9.69998E-01	-0.00000E+00	 0.00000E+00	 1.37021E+03	 1.01112E+02	 2.37356E+00
     0.056	 6.02179E+00	-4.56800E+00	-6.70442E-01	 2.08552E+01	 4.52238E+01	 1.09399E+00	 2.13069E-01	 1.09817E+00	 1.90359E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.26714E+01	 1.37533E+01	 5.04211E-01	 1.17793E+01	 1.42755E+02	 1.54445E+00	 3.01842E-02	 1.51808E+00	 2.85739E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.80047E+02	 7.43038E+01	 1.08980E+00	 8.48617E+00	 3.00191E+02	 1.33121E+00	 1.90349E-02	 1.31944E+00	 1.77621E-01	 3.66001E+00	-0.00000E+00	 0.00000E+00	 5.64144E+02	 1.13003E+02	 1.73157E+00	 7.58318E+00	 5.19177E+02	 1.23140E+00	 1.88795E-02	 1.22313E+00	 1.43788E-01	 2.73002E+00	-0.00000E+00	 0.00000E+00	 8.91368E+02	 1.48122E+02	 2.23542E+00	 7.87229E+00	 7.98944E+02	 1.15219E+00	 2.28603E-02	 1.14446E+00	 1.35165E-01	 1.64004E+00	-0.00000E+00	 0.00000E+00	 1.20711E+03	 1.77727E+02	 2.60036E+00	 7.89567E+00	 1.12728E+03	 1.07450E+00	 2.04217E-02	 1.06712E+00	 1.27376E-01	 5.90045E-01	-0.00000E+00	 0.00000E+00	 1.47427E+03	 1.91394E+02	 2.86024E+00	 7.64925E+00	 1.50834E+03	 9.82331E-01	 1.54515E-02	 9.75647E-01	 1.15443E-01	-2.69951E-01	-0.00000E+00	 0.00000E+00	 1.63836E+03	 1.86035E+02	 3.00005E+00	 7.21486E+00	 1.95725E+03	 8.84614E-01	 1.34739E-02	 8.79302E-01	 9.77319E-02	-7.69955E-01	-0.00000E+00	 0.00000E+00	 1.67932E+03	 1.63838E+02	 2.99268E+00	 6.60566E+00	 2.46956E+03	 7.88754E-01	 1.27780E-02	 7.84988E-01	 7.80414E-02	-9.19969E-01	-0.00000E+00	 0.00000E+00	 1.58906E+03	 1.32252E+02	 2.82375E+00	 5.77470E+00	 3.03842E+03	 7.27349E-01	 7.60601E-03	 7.24423E-01	 6.56163E-02	-9.69992E-01	-0.00000E+00	 0.00000E+00	 1.36625E+03	 1.00465E+02	 2.37196E+00
     0.060	 6.05521E+00	-4.64065E+00	-6.63278E-01	 2.07834E+01	 4.51334E+01	 1.07887E+00	 2.07401E-01	 1.08226E+00	 1.88918E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.17992E+01	 1.35909E+01	 5.03707E-01	 1.17536E+01	 1.42654E+02	 1.52049E+00	 2.86021E-02	 1.49444E+00	 2.81726E-01	 4.20000E+00	-0.00000E+00	 0.00000E+00	 2.75484E+02	 7.31766E+01	 1.08942E+00	 8.50449E+00	 3.00050E+02	 1.33167E+00	 1.91067E-02	 1.31986E+00	 1.78041E-01	 3.66001E+00	-0.00000E+00	 0.00000E+00	 5.64046E+02	 1.13143E+02	 1.73116E+00	 7.61786E+00	 5.18970E+02	 1.23360E+00	 1.89996E-02	 1.22523E+00	 1.44700E-01	 2.73003E+00	-0.00000E+00	 0.00000E+00	 8.92520E+02	 1.48804E+02	 2.23498E+00	 7.93919E+00	 7.98654E+02	 1.15742E+00	 2.31641E-02	 1.14952E+00	 1.36923E-01	 1.64004E+00	-0.00000E+00	 0.00000E+00	 1.21198E+03	 1.79676E+02	 2.59989E+00	 7.98611E+00	 1.12635E+03	 1.08211E+00	 2.11843E-02	 1.07456E+00	 1.29363E-01	 5.90057E-01	-0.00000E+00	 0.00000E+00	 1.48331E+03	 1.94087E+02	 2.85905E+00	 7.69862E+00	 1.50745E+03	 9.86025E-01	 1.58308E-02	 9.79258E-01	 1.16402E-01	-2.69937E-01	-0.00000E+00	 0.00000E+00	 1.64347E+03	 1.87507E+02	 2.99917E+00	 7.21083E+00	 1.95723E+03	 8.85376E-01	 1.33780E-02	 8.80053E-01	 9.78610E-02	-7.69941E-01	-0.00000E+00	 0.00000E+00	 1.68074E+03	 1.64064E+02	 2.99266E+00	 6.52987E+00	 2.46698E+03	 7.81885E-01	 1.19607E-02	 7.78173E-01	 7.70338E-02	-9.19956E-01	-0.00000E+00	 0.00000E+00	 1.57361E+03	 1.30301E+02	 2.82228E+00	 5.75025E+00	 3.03454E+03	 7.25784E-01	 7.47450E-03	 7.22881E-01	 6.52812E-02	-9.69981E-01	-0.00000E+00	 0.00000E+00	 1.36159E+03	 9.97555E+01	 2.37044E+00
     0.064	 6.07819E+00	-4.71262E+00	-6.41134E-01	 2.07072E+01	 4.50511E+01	 1.06870E+00	 2.03157E-01	 1.07150E+00	 1.87854E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.11874E+01	 1.34707E+01	 5.03247E-01	 1.17242E+01	 1.42564E+02	 1.51466E+00	 2.75615E-02	 1.48866E+00	 2.80795E-01	 4.20001E+00	-0.00000E+00	 0.00000E+00	 2.74243E+02	 7.28769E+01	 1.08907E+00	 8.51935E+00	 2.99920E+02	 1.33226E+00	 1.91029E-02	 1.32039E+00	 1.78473E-01	 3.66002E+00	-0.00000E+00	 0.00000E+00	 5.64019E+02	 1.13295E+02	 1.73079E+00	 7.64810E+00	 5.18793E+02	 1.23543E+00	 1.90280E-02	 1.22697E+00	 1.45563E-01	 2.73003E+00	-0.00000E+00	 0.00000E+00	 8.93465E+02	 1.49447E+02	 2.23459E+00	 8.00123E+00	 7.98417E+02	 1.16211E+00	 2.33717E-02	 1.15405E+00	 1.38615E-01	 1.64005E+00	-0.00000E+00	 0.00000E+00	 1.21635E+03	 1.81549E+02	 2.59951E+00	 8.07951E+00	 1.12543E+03	 1.08997E+00	 2.19676E-02	 1.08224E+00	 1.31443E-01	 5.90070E-01	-0.00000E+00	 0.00000E+00	 1.49267E+03	 1.96911E+02	 2.85788E+00	 7.75307E+00	 1.50652E+03	 9.89968E-01	 1.62681E-02	 9.83113E-01	 1.17431E-01	-2.69921E-01	-0.00000E+00	 0.00000E+00	 1.64892E+03	 1.89086E+02	 2.99823E+00	 7.10989E+00	 1.95715E+03	 8.80513E-01	 1.18894E-02	 8.75214E-01	 9.71855E-02	-7.69923E-01	-0.00000E+00	 0.00000E+00	 1.67143E+03	 1.62894E+02	 2.99260E+00	 6.45288E+00	 2.46476E+03	 7.75063E-01	 1.12587E-02	 7.71418E-01	 7.59188E-02	-9.19938E-01	-0.00000E+00	 0.00000E+00	 1.55853E+03	 1.28153E+02	 2.82100E+00	 5.71813E+00	 3.03091E+03	 7.23611E-01	 7.27302E-03	 7.20735E-01	 6.48598E-02	-9.69966E-01	-0.00000E+00	 0.00000E+00	 1.35592E+03	 9.89135E+01	 2.36902E+00
     0.068	 6.09439E+00	-4.77762E+00	-6.23531E-01	 2.06250E+01	 4.49745E+01	 1.06680E+00	 2.01252E-01	 1.06931E+00	 1.87426E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.09962E+01	 1.34182E+01	 5.02819E-01	 1.16901E+01	 1.42479E+02	 1.51336E+00	 2.65845E-02	 1.48736E+00	 2.80602E-01	 4.20001E+00	-0.00000E+00	 0.00000E+00	 2.73840E+02	 7.27798E+01	 1.08875E+00	 8.52992E+00	 2.99807E+02	 1.33299E+00	 1.90099E-02	 1.32107E+00	 1.78918E-01	 3.66002E+00	-0.00000E+00	 0.00000E+00	 5.64088E+02	 1.13462E+02	 1.73046E+00	 7.67337E+00	 5.18639E+02	 1.23688E+00	 1.89593E-02	 1.22833E+00	 1.46365E-01	 2.73004E+00	-0.00000E+00	 0.00000E+00	 8.94167E+02	 1.50037E+02	 2.23426E+00	 8.05728E+00	 7.98209E+02	 1.16659E+00	 2.34743E-02	 1.15836E+00	 1.40270E-01	 1.64006E+00	-0.00000E+00	 0.00000E+00	 1.22054E+03	 1.83383E+02	 2.59917E+00	 8.17579E+00	 1.12450E+03	 1.09814E+00	 2.27742E-02	 1.09022E+00	 1.33624E-01	 5.90083E-01	-0.00000E+00	 0.00000E+00	 1.50241E+03	 1.99871E+02	 2.85670E+00	 7.75322E+00	 1.50595E+03	 9.95509E-01	 1.58356E-02	 9.88545E-01	 1.18610E-01	-2.69905E-01	-0.00000E+00	 0.00000E+00	 1.65740E+03	 1.90947E+02	 2.99767E+00	 7.01028E+00	 1.95690E+03	 8.64801E-01	 1.05639E-02	 8.59625E-01	 9.50618E-02	-7.69905E-01	-0.00000E+00	 0.00000E+00	 1.64143E+03	 1.59224E+02	 2.99241E+00	 6.37494E+00	 2.46289E+03	 7.70084E-01	 1.06551E-02	 7.66505E-01	 7.49165E-02	-9.19918E-01	-0.00000E+00	 0.00000E+00	 1.54741E+03	 1.26195E+02	 2.81994E+00	 5.68255E+00	 3.02761E+03	 7.21032E-01	 7.06934E-03	 7.18189E-01	 6.43596E-02	-9.69947E-01	-0.00000E+00	 0.00000E+00	 1.34965E+03	 9.79485E+01	 2.36773E+00
     0.072	 6.10339E+00	-4.83579E+00	-6.10138E-01	 2.05381E+01	 4.49069E+01	 1.06504E+00	 1.99327E-01	 1.06727E+00	 1.86991E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.08228E+01	 1.33688E+01	 5.02441E-01	 1.16526E+01	 1.42408E+02	 1.50801E+00	 2.54434E-02	 1.48207E+00	 2.79666E-01	 4.20001E+00	-0.00000E+00	 0.00000E+00	 2.72728E+02	 7.24962E+01	 1.08847E+00	 8.53676E+00	 2.99714E+02	 1.33201E+00	 1.88280E-02	 1.32005E+00	 1.79110E-01	 3.66002E+00	-0.00000E+00	 0.00000E+00	 5.63468E+02	 1.13482E+02	 1.73019E+00	 7.69373E+00	 5.18496E+02	 1.23766E+00	 1.87994E-02	 1.22904E+00	 1.47065E-01	 2.73005E+00	-0.00000E+00	 0.00000E+00	 8.94410E+02	 1.50533E+02	 2.23396E+00	 8.10766E+00	 7.98059E+02	 1.17044E+00	 2.34804E-02	 1.16205E+00	 1.41826E-01	 1.64007E+00	-0.00000E+00	 0.00000E+00	 1.22417E+03	 1.85105E+02	 2.59892E+00	 8.27520E+00	 1.12358E+03	 1.10659E+00	 2.36106E-02	 1.09847E+00	 1.35904E-01	 5.90098E-01	-0.00000E+00	 0.00000E+00	 1.51253E+03	 2.02969E+02	 2.85553E+00	 7.63390E+00	 1.50621E+03	 9.90957E-01	 1.34592E-02	 9.83963E-01	 1.18302E-01	-2.69886E-01	-0.00000E+00	 0.00000E+00	 1.65001E+03	 1.90500E+02	 2.99793E+00	 6.91188E+00	 1.95651E+03	 8.55135E-01	 9.55565E-03	 8.50070E-01	 9.34230E-02	-7.69882E-01	-0.00000E+00	 0.00000E+00	 1.62285E+03	 1.56313E+02	 2.99211E+00	 6.29604E+00	 2.46139E+03	 7.65500E-01	 1.01005E-02	 7.61991E-01	 7.39094E-02	-9.19894E-01	-0.00000E+00	 0.00000E+00	 1.53734E+03	 1.24237E+02	 2.81908E+00	 5.64401E+00	 3.02462E+03	 7.18331E-01	 6.86882E-03	 7.15524E-01	 6.38104E-02	-9.69923E-01	-0.00000E+00	 0.00000E+00	 1.34330E+03	 9.69073E+01	 2.36656E+00
     0.076	 6.10480E+00	-4.88660E+00	-6.01247E-01	 2.04463E+01	 4.48468E+01	 1.06363E+00	 1.97431E-01	 1.06559E+00	 1.86564E-01	 4.80000E+00	-0.00000E+00	 0.00000E+00	 5.06751E+01	 1.33234E+01	 5.02105E-01	 1.16114E+01	 1.42342E+02	 1.50343E+00	 2.42791E-02	 1.47755E+00	 2.78816E-01	 4.20001E+00	-0.00000E+00	 0.00000E+00	 2.71771E+02	 7.22424E+01	 1.08823E+00	 8.54059E+00	 2.99636E+02	 1.32992E+00	 1.85833E-02	 1.31794E+00	 1.79130E-01	 3.66003E+00	-0.00000E+00	 0.00000E+00	 5.62411E+02	 1.13403E+02	 1.72997E+00	 7.70930E+00	 5.18384E+02	 1.23799E+00	 1.85586E-02	 1.22929E+00	 1.47682E-01	 2.73005E+00	-0.00000E+00	 0.00000E+00	 8.94382E+02	 1.50960E+02	 2.23371E+00	 8.15162E+00	 7.97963E+02	 1.17403E+00	 2.33886E-02	 1.16548E+00	 1.43317E-01	 1.64008E+00	-0.00000E+00	 0.00000E+00	 1.22760E+03	 1.86763E+02	 2.59877E+00	 8.37733E+00	 1.12268E+03	 1.11542E+00	 2.44737E-02	 1.10708E+00	 1.38295E-01	 5.90114E-01	-0.00000E+00	 0.00000E+00	 1.52315E+03	 2.06223E+02	 2.85439E+00	 7.51541E+00	 1.50646E+03	 9.64601E-01	 1.12323E-02	 9.57784E-01	 1.15027E-01	-2.69865E-01	-0.00000E+00	 0.00000E+00	 1.60637E+03	 1.85250E+02	 2.99818E+00	 6.81581E+00	 1.95594E+03	 8.49654E-01	 8.77941E-03	 8.44692E-01	 9.21178E-02	-7.69857E-01	-0.00000E+00	 0.00000E+00	 1.61209E+03	 1.53919E+02	 2.99168E+00	 6.21583E+00	 2.46025E+03	 7.60714E-01	 9.56822E-03	 7.57278E-01	 7.28536E-02	-9.19865E-01	-0.00000E+00	 0.00000E+00	 1.52710E+03	 1.22206E+02	 2.81842E+00	 5.60223E+00	 3.02193E+03	 7.15396E-01	 6.66587E-03	 7.12630E-01	 6.32041E-02	-9.69893E-01	-0.00000E+00	 0.00000E+00	 1.33667E+03	 9.57780E+01	 2.36551E+00
